Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2016,2016-09-11,1,1,22.039,JAX,,GNB,L 23-27,*,0,0,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,75%,0,0%,
2,2016,2016-09-18,2,2,22.046,JAX,@,SDG,L 14-38,,0,0,2.0,5,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,36,53%,0,0%,
3,2016,2016-09-25,3,3,22.053,JAX,,BAL,L 17-19,,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,46,69%,1,3%,
4,2016,2016-10-02,4,4,22.060,JAX,,IND,W 30-27,,0,0,0.0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0%,51,65%,0,0%,
5,2016,2016-10-16,5,6,22.074,JAX,@,CHI,W 17-16,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,61%,0,0%,
6,2016,2016-10-23,6,7,22.081,JAX,,OAK,L 16-33,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,42%,0,0%,
7,2016,2016-10-27,7,8,22.085,JAX,@,TEN,L 22-36,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,31%,0,0%,
8,2016,2016-11-06,8,9,22.095,JAX,@,KAN,L 14-19,,0,0,0.5,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,33,57%,0,0%,
9,2016,2016-11-13,9,10,22.102,JAX,,HOU,L 21-24,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,37%,0,0%,
10,2016,2016-11-20,10,11,22.109,JAX,@,DET,L 19-26,,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,33,58%,0,0%,
11,2016,2016-11-27,11,12,22.116,JAX,@,BUF,L 21-28,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,53%,0,0%,
12,2016,2016-12-04,12,13,22.123,JAX,,DEN,L 10-20,,0,0,0.0,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,32,58%,0,0%,
13,2016,2016-12-11,13,14,22.130,JAX,,MIN,L 16-25,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,25,38%,0,0%,
14,2016,2016-12-18,14,15,22.137,JAX,@,HOU,L 20-21,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,32,38%,0,0%,
15,2016,2016-12-24,15,16,22.143,JAX,,TEN,W 38-17,,0,0,1.0,2,0,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0%,38,54%,0,0%,
16,2016,2017-01-01,16,17,22.151,JAX,@,IND,L 20-24,,0,0,0.5,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0%,44,62%,0,0%,
17,2017,2017-09-10,1,1,23.038,JAX,@,HOU,W 29-7,,1,6,1.0,3,0,3,1,0,0,0,0,0,0,0,1,1,53,1,0,0%,35,44%,0,0%,
18,2017,2017-09-17,2,2,23.045,JAX,,TEN,L 16-37,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,21,31%,0,0%,
19,2017,2017-09-24,3,3,23.052,JAX,,BAL,W 44-7,,0,0,1.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,29,50%,0,0%,
20,2017,2017-10-01,4,4,23.059,JAX,@,NYJ,L 20-23,,0,0,1.0,3,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0%,30,43%,0,0%,
21,2017,2017-10-08,5,5,23.066,JAX,@,PIT,W 30-9,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,38,48%,0,0%,
22,2017,2017-10-15,6,6,23.073,JAX,,LAR,L 17-27,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,21,36%,0,0%,
23,2017,2017-10-22,7,7,23.080,JAX,@,IND,W 27-0,,0,0,1.5,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,37,55%,0,0%,
24,2017,2017-11-05,8,9,23.094,JAX,,CIN,W 23-7,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,14,36%,0,0%,
25,2017,2017-11-12,9,10,23.101,JAX,,LAC,W 20-17,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,24,35%,0,0%,
26,2017,2017-11-19,10,11,23.108,JAX,@,CLE,W 19-7,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0%,31,56%,0,0%,
27,2017,2017-11-26,11,12,23.115,JAX,@,ARI,L 24-27,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,53%,0,0%,
28,2017,2017-12-03,12,13,23.122,JAX,,IND,W 30-10,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,29,42%,0,0%,
29,2017,2017-12-10,13,14,23.129,JAX,,SEA,W 30-24,,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,27,44%,0,0%,
